site,site_utm_zone,site_utme,site_utmn,area_sqr_m,site_code,site_elevation_m,depth_m,topo,wilderness,site_comments,site_id,region_id,site_name_alt,site_latitude,site_longitude,geographic_area,geographic_area_type,region,country_id,time_zone,rm,pop_id
"71273",11,270240,4216180,"317",NA,"2615","0.3",piute_mountain,yosemite,NA,8b1320b1-7c10-4174-bb83-93bc3f0a643a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0642266239243,-119.619001315648,tuolumne_rancheria_ck_tilden_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71274",11,268835,4217410,"317",NA,"2487","0.2",tiltill_mountain,yosemite,NA,73b3ca23-960e-43bd-8e52-9fe99bcbff77,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0749427693507,-119.635398690491,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71276",11,267410,4218560,"318",NA,"2737",NA,tiltill_mountain,yosemite,NA,055ceb30-0134-40ca-830f-0fa86c3ce2ad,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0849310385635,-119.652002596009,tuolumne_cherry_ck_eleanor_ck_frog_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71277",11,276014,4219910,"318",NA,"2922","0.2",piute_mountain,yosemite,NA,24a8a821-4a2d-4ca1-a895-3db4f27a5f37,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.099258525417,-119.554414245854,tuolumne_rancheria_ck_stubblefield_cyn_ck_thompson_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71278",11,288169,4170200,"318",NA,"3249","0.75",merced_peak,yosemite,NA,af6cda48-3b3f-4289-9f5d-3b643d57187c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6545459157713,-119.401325614942,merced_red_peak_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71280",11,269162,4218670,"319",NA,"2487","0.45",tiltill_mountain,yosemite,NA,f836a78d-58f2-4b1e-b952-cdbed3297532,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0863703679084,-119.632081245826,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71281",11,288186,4170160,"319",NA,"3251","0.5",merced_peak,yosemite,NA,4d57e5b9-469f-4d95-8209-f8d00bea9156,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6541896178143,-119.401121451285,merced_red_peak_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71283",11,289197,4167470,"320",NA,"3267","0.25",merced_peak,yosemite,NA,9c6ff3f9-bed9-42d8-8648-78865c4e83b8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6301972431182,-119.388893603603,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71284",11,287894,4160980,"320",NA,"2816","0.3",sing_peak,yosemite,NA,8ede7689-a430-4963-9c33-cfebae67ffab,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.5714512962104,-119.401767089327,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71285",11,286313,4196350,"321",NA,"2591",NA,falls_ridge,yosemite,NA,4776453e-788c-4044-b00f-f9ca14c2f40a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8896005089946,-119.430047337434,tuolumne_cathedral_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71286",11,270952,4218980,"321",NA,"2749","0.4",piute_mountain,yosemite,NA,7cd6e945-0dbc-486c-b613-555f8b52cb42,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0896166471978,-119.611790148592,tuolumne_rancheria_ck_tilden_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71287",11,275422,4218030,"321",NA,"2743","0.15",piute_mountain,yosemite,NA,81df2a29-868a-4b0b-85da-3203ef8b28a8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0821845807438,-119.560568455393,tuolumne_rancheria_ck_stubblefield_cyn_ck_thompson_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71288",11,299837,4176020,"322",NA,"3395","0.2",mount_lyell,yosemite,NA,dd33b040-213a-4f5b-8b16-b91b4fe22b6c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.709580483228,-119.270752722976,merced_lyell_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71289",11,289306,4172000,"322",NA,"2926",NA,merced_peak,yosemite,NA,15496578-9241-43ff-938e-62fad6314b10,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6710175442255,-119.388966567672,merced_red_peak_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71290",11,252968,4214010,"323",NA,"2128","0.9",kibbie_lake,yosemite,NA,24761397-fdd2-478a-bf08-34b98f846e4e,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0401425355074,-119.814922151742,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71292",11,271714,4214030,"323",NA,"2652","1",piute_mountain,yosemite,NA,970dd7c1-ee6a-4c5e-b77a-e404ce55cf31,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.045242171096,-119.601529668042,tuolumne_rancheria_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71293",11,289971,4167000,"324",NA,"3114","0.75",merced_peak,yosemite,NA,9198ce8b-eaa6-4386-84e6-9e108ac24c45,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.626141797699,-119.379994267095,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71294",11,266490,4218880,"325",NA,"2774","0.7",tiltill_mountain,yosemite,NA,9e3c92bd-2c0a-4f09-bc66-c1f71c905208,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0875748851601,-119.662586620388,tuolumne_cherry_ck_eleanor_ck_frog_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71295",11,293722,4209590,"325",NA,"3021","1.5",dunderberg_peak,yosemite,NA,6e661506-b9a5-47c2-8cdb-ed17bf95e847,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0105406632302,-119.349654941182,tuolumne_return_ck_mccabe_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71297",11,260460,4217420,"326",NA,"2152",NA,tiltill_mountain,yosemite,NA,d176b133-6688-4aa3-a7da-528c35ae684f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0728537982366,-119.730783074563,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71298",11,267394,4218480,"328",NA,"2737","0.4",tiltill_mountain,yosemite,NA,bf9c0cd1-3039-4e25-92ed-05b2e95e14f7,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0842066754615,-119.652158811377,tuolumne_cherry_ck_eleanor_ck_frog_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71299",11,269166,4222250,"329",NA,"2908",NA,tiltill_mountain,yosemite,NA,87c2ec22-88a6-4398-bfd9-e86a398e1c03,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1186028660566,-119.633193004349,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71301",11,284997,4161340,"330",NA,"2475",NA,sing_peak,yosemite,NA,40cf31c4-0e83-44eb-ba9b-3cd2f9630743,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.5740214594238,-119.434649707335,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71302",11,284193,4193540,"331",NA,"2664","0.25",tenaya_lake,yosemite,NA,983cbcea-a9ea-4bf1-87ce-67c95aee59f8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8637969925998,-119.453295859176,merced_tenaya_ck_murphy_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71303",11,287876,4160800,"331",NA,"2816","0.5",sing_peak,yosemite,NA,b7ce081c-0e91-48e3-8681-51c01a62d63d,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.5698261389862,-119.401918659033,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71304",11,282506,4221670,"331",NA,"2859","0.8",matterhorn_peak,yosemite,NA,8be57a29-0dd0-42ce-8057-776d3be73bcc,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.116691809698,-119.48097843143,tuolumne_rancheria_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71305",11,265617,4218120,"332",NA,"2761","0.2",tiltill_mountain,yosemite,NA,0e3de1f0-9ce2-44e6-920f-6ca6a9af4773,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0805067576919,-119.672281761321,tuolumne_cherry_ck_eleanor_ck_frog_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71307",11,286334,4196290,"333",NA,"2591",NA,falls_ridge,yosemite,NA,b59c9da2-df4a-4fe2-9413-cdc2fba260f1,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8890651406302,-119.42979095653,tuolumne_cathedral_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71308",11,287216,4204240,"333",NA,"2908","0.4",falls_ridge,yosemite,NA,ae957ec4-a9af-4c95-ac39-cce0f8c2c230,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.9608610420197,-119.422117684797,tuolumne_return_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71309",11,268857,4214420,"334",NA,"2463","0.3",tiltill_mountain,yosemite,NA,c2414b91-e3cc-4846-a294-53bec248d040,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.048028662307,-119.63418220261,tuolumne_rancheria_ck_tilden_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71310",11,268811,4215210,"337",NA,"2548","0.5",tiltill_mountain,yosemite,NA,96a9ac76-4577-4403-ac61-71e1582b4e37,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0551294992755,-119.634961058502,tuolumne_rancheria_ck_tilden_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71311",11,267462,4220120,"338",NA,"2835","0.6",tiltill_mountain,yosemite,NA,aa9f5731-bd92-4447-9f4c-3600ec10a9e5,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0989892232578,-119.651918038228,tuolumne_cherry_ck_eleanor_ck_frog_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71312",11,267505,4219950,"338",NA,"2822","0.3",tiltill_mountain,yosemite,NA,8738298a-4436-4848-a63f-7eea4b7665c9,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0974697632941,-119.651372800238,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71313",11,267801,4225110,"339",NA,"2957","0.5",emigrant_lake,yosemite,NA,c9cc16a0-1b99-4599-91e2-ce23c0c1ad04,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1440016468284,-119.649680016005,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71314",11,266484,4223490,"339",NA,"2883",NA,emigrant lake,yosemite,NA,16106970-760a-40fa-851d-da68b728e1cd,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1290770387998,-119.664162999262,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71315",11,273748,4206630,"339",NA,"2057","2",ten_lakes,yosemite,NA,fc970379-c451-4e84-ab8f-f3dcbb4a9633,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.9791250117238,-119.576037729607,tuolumne_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71316",11,289690,4171810,"340",NA,"2926",NA,merced_peak,yosemite,NA,94626922-53c3-4b25-ace6-2f6309af13aa,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6693945724175,-119.384561242337,merced_red_peak_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71317",11,298805,4175770,"340",NA,"3168",NA,mount_lyell,yosemite,NA,f5ab95ee-2bbc-4525-a4ce-574a9aae5f11,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.7071029298043,-119.282382673099,merced_lyell_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71318",11,291949,4169020,"341",NA,"2976","0.1",mount_lyell,yosemite,NA,07424c97-51f2-4771-b5fe-1becc6750365,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6447834053202,-119.358172736933,merced_triple_peak_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71319",11,283386,4159040,"342",NA,"2316","1",sing_peak,yosemite,NA,4ebcf703-ba05-4421-9692-1825377c96e0,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.5529317400315,-119.452197680149,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71320",11,266345,4214100,"342",NA,"2360","1.1",tiltill_mountain,yosemite,NA,929f9121-b584-4b2f-87e5-442beea5ca0a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0445029071434,-119.662677029176,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71321",11,296181,4172310,"343",NA,"3127",NA,mount_lyell,yosemite,NA,75d0fd59-b93f-48fc-8271-c68714d1e356,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6753622662449,-119.311159763029,merced_triple_peak_fk_foerster_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71322",11,289117,4165400,"343",NA,"2877","0.5",sing_peak,yosemite,NA,b7f74e3e-b31b-4cb5-bd0f-7457cf05159a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.611537247679,-119.389202479567,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71323",11,272576,4217090,"343",NA,"2743","0.3",piute_mountain,yosemite,NA,a50b7b4d-cd14-49b6-b28b-6c4d3b4ee633,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0730099876199,-119.592688196345,tuolumne_rancheria_ck_stubblefield_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71324",11,271823,4223010,"344",NA,"2859","0.2",tower_peak,yosemite,NA,54fc1653-0e31-47a9-8a9d-3d37a4c1abd1,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1261206628566,-119.603155928538,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71325",11,278418,4213780,"344",NA,"2749","0.5",piute_mountain,yosemite,NA,0edf5c90-b5a0-4135-806c-64998feacc8d,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0446565931838,-119.525123451245,tuolumne_piute_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71326",11,267616,4220220,"345",NA,"2847","0.6",tiltill_mountain,yosemite,NA,6746e529-bd13-4cc5-b107-bd351f3c9e06,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0999291428103,-119.650196058592,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71328",11,267885,4220500,"346",NA,"2871","0.8",tiltill_mountain,yosemite,NA,9a92590d-be3d-4660-bc02-3cf2ac7f0a5e,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1025191419363,-119.647222314065,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71330",11,284078,4193540,"346",NA,"2652","0.35",tenaya_lake,yosemite,NA,8f4d49aa-309e-46b9-902d-f67abfbdbaa9,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8637697529933,-119.45460207729,merced_tenaya_ck_murphy_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71331",11,284228,4201730,"348",NA,"2927","0.25",falls_ridge,yosemite,NA,0db12170-a08c-41d3-a74f-e3eac2d30e70,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.9375543018626,-119.455348712497,tuolumne_return_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71332",11,278561,4196570,"348",NA,"2853",NA,ten_lakes,yosemite,NA,9f1eb2cb-f48b-46c5-b924-a877891790f7,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8897291928091,-119.518193602572,tuolumne,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71333",11,272011,4214200,"348",NA,"2682","0.45",piute_mountain,yosemite,NA,e7e725a6-8312-48ff-8926-0973f4aea606,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0468476027253,-119.598202416531,tuolumne_rancheria_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71334",11,295234,4186360,"349",NA,"3213","0.3",vogelsang_peak,yosemite,NA,89c47f3b-2f69-4c93-9ee5-db2aa2e86493,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8016838652408,-119.325847503235,tuolumne_lyell_fk_rafferty_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71335",11,287953,4160710,"350",NA,"2816","0.5",sing_peak,yosemite,NA,55338bd7-cd9a-465e-9a5a-eb07d173a13d,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.5690333644746,-119.401021442661,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71336",11,289311,4202430,"350",NA,"2420","0.35",falls_ridge,yosemite,NA,d1d31091-7fb3-4708-b453-2b6c39509aa8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.9450503357089,-119.397759485509,tuolumne_conness_ck_cold_canyon_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71337",11,301809,4197090,"350",NA,"2993",NA,tioga_pass,yosemite,NA,70590786-c3ec-404b-9879-acd17ebf7d01,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.899770281375,-119.254160575662,tuolumne_dana_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71338",11,284658,4195830,"351",NA,"2542","0.7",falls_ridge,yosemite,NA,442179bf-ed3d-43ea-8090-3a63f8742b49,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.884528080593,-119.448697071351,tuolumne_cathedral_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71339",11,275838,4219880,"352",NA,"2922","1",piute_mountain,yosemite,NA,7a4f1263-2abd-4137-bde3-481e2199e018,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0989447743292,-119.556410152787,tuolumne_rancheria_ck_stubblefield_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71340",11,301760,4197990,"352",NA,"3018","0.1",tioga_pass,yosemite,NA,5bc937ae-9540-4dbf-8a44-17bd4e429668,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.907865055395,-119.25496493709,tuolumne_dana_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71341",11,287728,4161950,"352",NA,"2957","1",sing_peak,yosemite,NA,e2ae6b95-6b68-4585-9f3d-27e3cbe999bb,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.5801484786362,-119.403926226435,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71342",11,302619,4184830,"352",NA,"3152","0.3",koip_peak,yosemite,NA,3acf2d7c-be1a-440a-80c9-3ff700170c5b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.7895301400918,-119.241608009316,tuolumne_lyell_fk_kuna_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71343",11,286169,4171030,"352",NA,"3139","0.15",merced_peak,yosemite,NA,654bcd0d-23f7-4857-b89f-ccc07f274b66,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6615567582733,-119.424222340791,merced_illilouette_ck_clark_fk_red_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71344",11,252185,4216690,"353",NA,"2073","1.1",kibbie_lake,yosemite,NA,b6e6f26b-f21a-412c-bf48-30e24f83fdd6,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0640535784345,-119.824762168923,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71345",11,283719,4194070,"353",NA,"2652","0.6",tenaya_lake,yosemite,NA,d7fdf6f7-f002-41bb-8119-d5a017467623,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8684571616512,-119.45883841269,merced_tenaya_ck_murphy_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71346",11,289234,4170670,"354",NA,"3037",NA,merced_peak,yosemite,NA,fd67c150-f337-49e2-8e1d-20329b17457b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6590236209653,-119.389398094803,merced_red_peak_fk,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71347",11,283759,4193860,"354",NA,"2627","0.4",tenaya_lake,yosemite,NA,f7ca7a2e-cc79-4480-ad10-c16e15c0ac32,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8665756500492,-119.458321184885,merced_tenaya_ck_murphy_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71348",11,305284,4186190,"354",NA,"3456",NA,koip_peak,yosemite,NA,824e3a0e-615b-427a-8fe1-309a6b21e8eb,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.8023507780104,-119.211728433552,tuolumne_lyell_fk_kuna_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71349",11,268820,4214410,"354",NA,"2463","0.25",tiltill_mountain,yosemite,NA,321ce83b-516f-4b93-9945-1ce223dfbdfc,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0479291829394,-119.6346002272,tuolumne_rancheria_ck_tilden_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71350",11,269854,4214430,"354",NA,"2530","0.8",piute_mountain,yosemite,NA,9e0651ae-e00b-4533-9652-26e02159a0df,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0483726763087,-119.622834270306,tuolumne_rancheria_ck_stubblefield_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71351",11,294804,4203500,"354",NA,"3066","0.25",tioga_pass,yosemite,NA,47ea59b5-823e-4646-a546-0eae47e40ed9,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.9559432564859,-119.335599704936,tuolumne_conness_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71352",11,268749,4215920,"354",NA,"2624","0.3",tiltill_mountain,yosemite,NA,e160e554-9a63-424f-ab53-bb2742100c51,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0615059697778,-119.635896447167,tuolumne_rancheria_ck_tilden_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71353",11,287606,4190680,"355",NA,"2920","0.01",tenaya_lake,yosemite,NA,5a694a4e-d040-424c-8e79-ffe347f7a810,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.838844219486,-119.413688510106,merced_tenaya_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71354",11,268569,4217280,"357",NA,"2475","0.3",tiltill_mountain,yosemite,NA,deaef00e-fdc3-4d91-85cb-291a782c6d81,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0737043335393,-119.63838618787,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71355",11,284341,4202050,"358",NA,"2627","0.5",falls_ridge,yosemite,NA,a18b6d01-a113-4f76-b44f-1608fa0f1159,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.94046262586,-119.45415980355,tuolumne_return_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71356",11,289883,4165470,"358",NA,"3292","0.5",sing_peak,yosemite,NA,3cc70484-f381-462e-a26f-c1bc38109459,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,37.6123429886852,-119.380551055117,merced_sf,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71357",11,269004,4214920,"358",NA,"2548","0.45",tiltill_mountain,yosemite,NA,7c211e0e-cb5f-40bb-a86f-9e9c5a068733,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0525678216112,-119.632669905477,tuolumne_rancheria_ck_tilden_cyn_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71358",11,266445,4223530,"358",NA,"2883","0.4",emigrant_lake,yosemite,NA,e4c57033-4069-494b-89d7-b8eaf82c31a7,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1294270674837,-119.664620603518,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
"71359",11,267991,4220710,"360",NA,"2871","0.6",tiltill_mountain,yosemite,NA,4b96b3b9-eb83-4b5f-a6b3-23c1bfcb1be1,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1044370159225,-119.646082832045,tuolumne_falls_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,
